#	top	0.001
08578517	_derivationally_related_form	02661574
08906952	_member_meronym	09733028
02169119	_derivationally_related_form	05683390
05002822	_hypernym	04997988
03044083	_derivationally_related_form	09800469
08094659	_hypernym	08094013
00225593	_derivationally_related_form	01569181
00704690	_derivationally_related_form	05898568
00067274	_derivationally_related_form	00836149
08954611	_member_of_domain_region	01275934
01145163	_hypernym	02001858
10553627	_derivationally_related_form	02357228
01205961	_derivationally_related_form	00101609
02068735	_member_meronym	02071506
10608385	_derivationally_related_form	02464342
10529965	_derivationally_related_form	01957529
10349243	_derivationally_related_form	02583545
00668099	_derivationally_related_form	01021889
00468480	_hypernym	00467719
07737081	_hypernym	13136556
05720602	_hypernym	05712076
02334756	_derivationally_related_form	04566257
01881180	_derivationally_related_form	10176111
13301328	_derivationally_related_form	02498987
01481599	_member_meronym	01482754
anomaly:	04519887	_instance_hypernym	02950632
12619306	_member_meronym	12633386
00081725	_derivationally_related_form	04074482
01936391	_hypernym	01934440
01752884	_hypernym	01617192
12986447	_hypernym	08220891
02818832	_has_part	03731164
12293419	_hypernym	11567411
02348405	_member_meronym	02349040
00218427	_hypernym	00217014
01965889	_derivationally_related_form	01140315
08742205	_instance_hypernym	08524735
00389638	_hypernym	00224901
12169776	_member_meronym	12171750
01201422	_derivationally_related_form	10182913
12194776	_member_meronym	12200747
09565099	_hypernym	09551356
01471070	_member_meronym	01479937
01541922	_hypernym	01529672
01783214	_derivationally_related_form	05700401
01649948	_member_meronym	01650509
01622596	_member_meronym	01622779
00797697	_derivationally_related_form	14412725
01428155	_member_meronym	02525866
02568672	_derivationally_related_form	00947128
05829782	_derivationally_related_form	01813499
04645943	_derivationally_related_form	02640440
13289845	_hypernym	13384557
12501745	_member_meronym	12554242
09962789	_derivationally_related_form	02077656
01819147	_derivationally_related_form	07542675
02519991	_derivationally_related_form	00259177
08779504	_has_part	08780720
00161225	_derivationally_related_form	00916706
01973125	_derivationally_related_form	03693973
09011151	_has_part	09011922
02574516	_derivationally_related_form	00754424
00668099	_verb_group	01794668
02593863	_member_meronym	02597173
00852685	_derivationally_related_form	06777164
05633385	_derivationally_related_form	01633343
02066304	_derivationally_related_form	07939159
00349705	_derivationally_related_form	01898282
00687295	_derivationally_related_form	10604634
04756887	_derivationally_related_form	00336168
02018524	_derivationally_related_form	00733483
00877848	_derivationally_related_form	07011209
00483801	_derivationally_related_form	01012712
02553196	_member_meronym	02585732
12501745	_member_meronym	12509297
01578821	_member_meronym	01579260
00125629	_derivationally_related_form	01410223
11697158	_hypernym	11564258
13965627	_hypernym	13963970
01262574	_derivationally_related_form	01261018
01787955	_derivationally_related_form	07518468
01078235	_derivationally_related_form	01259380
08191987	_has_part	08193645
08841667	_has_part	09079153
00306426	_has_part	00306900
01453852	_member_meronym	01457576
00724492	_derivationally_related_form	05982915
anomaly:	12100538	_member_meronym	11784323
02470175	_derivationally_related_form	01081628
06719579	_derivationally_related_form	00846509
05872982	_hypernym	05835747
11804604	_member_meronym	11810918
08780881	_instance_hypernym	08698126
01140654	_derivationally_related_form	00127286
15004501	_hypernym	00020827
07139316	_derivationally_related_form	00962447
01567133	_hypernym	01563128
09759069	_derivationally_related_form	08277805
10341660	_derivationally_related_form	02987454
08932568	_has_part	02805584
06398963	_hypernym	06398401
10434424	_hypernym	10583387
12740196	_member_meronym	12756286
13860548	_derivationally_related_form	09773245
11604904	_hypernym	11534677
01719921	_derivationally_related_form	00548326
00270275	_derivationally_related_form	00164201
00066977	_derivationally_related_form	13505843
06063588	_hypernym	06045562
02667228	_derivationally_related_form	13980845
10176111	_hypernym	10412055
02406916	_derivationally_related_form	00795720
12930044	_member_meronym	12936999
11595312	_member_meronym	11554175
06709998	_derivationally_related_form	00823669
01308381	_verb_group	02405390
02470451	_member_meronym	02489288
05761918	_derivationally_related_form	00609683
01321895	_derivationally_related_form	10058155
02247028	_derivationally_related_form	10525436
05713524	_hypernym	05712076
01695259	_member_meronym	01724055
00053913	_hypernym	00042757
08853741	_has_part	08854855
03109881	_hypernym	02735688
01280014	_hypernym	00140967
05483388	_hypernym	05296775
00822367	_derivationally_related_form	00686890
02303331	_derivationally_related_form	13300922
04567222	_hypernym	03720163
09071690	_has_part	09277279
14836127	_hypernym	14971519
00037514	_derivationally_related_form	00254597
10692482	_derivationally_related_form	02192992
07503260	_derivationally_related_form	02194913
10786517	_derivationally_related_form	02128286
01222477	_derivationally_related_form	01819554
01356086	_member_meronym	01367430
10245639	_hypernym	10180178
05577410	_hypernym	05566097
11804604	_member_meronym	11812573
02915055	_derivationally_related_form	05329735
02603699	_derivationally_related_form	00927017
00806502	_derivationally_related_form	06687701
14465048	_hypernym	14464005
01824532	_derivationally_related_form	07185870
02675067	_derivationally_related_form	09964411
07356489	_synset_domain_topic_of	04194289
00660971	_derivationally_related_form	05736149
00152887	_derivationally_related_form	07355887
00779061	_hypernym	00778275
02603699	_derivationally_related_form	13954253
13935227	_derivationally_related_form	00796588
10309347	_derivationally_related_form	01024190
09990777	_hypernym	09989502
07493280	_derivationally_related_form	00064095
07326880	_derivationally_related_form	02712443
02840619	_derivationally_related_form	00185857
01277974	_hypernym	00356258
01198588	_hypernym	01181902
05123416	_derivationally_related_form	02687916
13277179	_synset_domain_topic_of	13308999
00634472	_derivationally_related_form	09178999
02116118	_derivationally_related_form	14037011
00074624	_derivationally_related_form	00615774
01067664	_hypernym	00940384
01546111	_derivationally_related_form	00349080
08957381	_member_of_domain_region	08037503
07678729	_derivationally_related_form	00320681
00943363	_derivationally_related_form	01061481
02207206	_derivationally_related_form	13253751
08081668	_derivationally_related_form	09629065
02298471	_derivationally_related_form	01113068
06561942	_derivationally_related_form	00843468
13919547	_derivationally_related_form	01527271
01654271	_derivationally_related_form	10105085
10514784	_derivationally_related_form	00474492
01038666	_derivationally_related_form	07136940
08564307	_has_part	09109444
03377582	_derivationally_related_form	00230276
06072476	_hypernym	06072275
10386196	_hypernym	09617867
11691046	_hypernym	13875970
10308504	_derivationally_related_form	00604576
06452601	_has_part	06433923
05651971	_derivationally_related_form	02155248
08815858	_instance_hypernym	08696931
00029836	_derivationally_related_form	07126734
01385170	_derivationally_related_form	00870453
01999218	_derivationally_related_form	01257145
00537339	_also_see	01353226
08766988	_member_of_domain_region	01282289
08541288	_derivationally_related_form	00195342
00682436	_derivationally_related_form	00999245
01083373	_derivationally_related_form	01249483
anomaly:	15294745	_member_of_domain_usage	15113229
04836683	_derivationally_related_form	02406916
02387910	_derivationally_related_form	15203229
05794694	_derivationally_related_form	01638368
01079604	_derivationally_related_form	00463234
02669789	_derivationally_related_form	02335828
07636384	_hypernym	07635155
00871195	_derivationally_related_form	09771855
02767760	_derivationally_related_form	07411645
00394562	_similar_to	00397191
02260770	_derivationally_related_form	10577284
04518854	_hypernym	02718469
03488188	_hypernym	04140064
15024240	_hypernym	14888884
08952190	_derivationally_related_form	02961505
02636811	_derivationally_related_form	01772222
07187996	_derivationally_related_form	02270815
02433381	_derivationally_related_form	00200768
13502909	_derivationally_related_form	00267041
10132641	_hypernym	10079399
02735418	_derivationally_related_form	07291794
00864910	_derivationally_related_form	00206600
13136556	_hypernym	13135832
05804491	_derivationally_related_form	00695761
07508806	_derivationally_related_form	10047459
00156390	_derivationally_related_form	00829761
07383823	_derivationally_related_form	02091885
10176111	_derivationally_related_form	01920932
02534761	_derivationally_related_form	07188685
01137138	_derivationally_related_form	00125629
03058726	_synset_domain_topic_of	05801594
10575787	_derivationally_related_form	02240881
00922327	_derivationally_related_form	01310660
00776732	_derivationally_related_form	02292535
01504480	_derivationally_related_form	00789391
00681429	_derivationally_related_form	05736149
07827410	_hypernym	07809368
10611361	_derivationally_related_form	01916960
04443918	_hypernym	02715941
10609092	_derivationally_related_form	01322675
01741446	_derivationally_related_form	13085864
01174973	_derivationally_related_form	00279136
14420464	_derivationally_related_form	01220885
anomaly:	00291873	_derivationally_related_form	00280930
02699141	_derivationally_related_form	08111419
00824292	_derivationally_related_form	01161017
15285622	_hypernym	15277118
09114696	_has_part	09388121
01158690	_derivationally_related_form	00682436
02123812	_also_see	01834304
13585429	_hypernym	13582013
01269379	_derivationally_related_form	14498096
03044083	_derivationally_related_form	02497824
15155220	_has_part	15227846
14628119	_hypernym	14627820
01415807	_derivationally_related_form	01160729
10515194	_derivationally_related_form	02589576
13575433	_derivationally_related_form	00458471
07997703	_derivationally_related_form	00654625
01474513	_also_see	01612053
09763349	_hypernym	09927451
05596651	_has_part	05279407
07105475	_member_of_domain_usage	15294745
00593108	_derivationally_related_form	10162991
13506587	_derivationally_related_form	02071627
00140967	_derivationally_related_form	07358060
07573696	_hypernym	07570720
02519991	_derivationally_related_form	00259643
03058949	_hypernym	03058107
01453969	_derivationally_related_form	04467307
11524662	_hypernym	11425580
01463965	_also_see	02533313
01855606	_derivationally_related_form	10335931
07796321	_hypernym	07795751
05064827	_derivationally_related_form	02371718
13875571	_derivationally_related_form	01523986
04295881	_has_part	04302334
01004961	_hypernym	00996969
11480930	_derivationally_related_form	02179518
00752144	_derivationally_related_form	00835506
03048598	_hypernym	03740161
14790979	_hypernym	14894481
01510827	_derivationally_related_form	07338114
00941974	_derivationally_related_form	01310660
02912065	_has_part	03233905
02958126	_derivationally_related_form	06946497
00379422	_derivationally_related_form	01328705
07122118	_derivationally_related_form	00774641
01365131	_verb_group	01232387
02098325	_also_see	00101800
01414626	_hypernym	01400044
01219706	_derivationally_related_form	02887209
10240514	_hypernym	09606527
06941644	_hypernym	06904171
03929202	_hypernym	03265032
00082929	_derivationally_related_form	00718815
02102484	_also_see	02103481
06744000	_derivationally_related_form	00960961
04244379	_derivationally_related_form	00455368
08574038	_hypernym	08560027
02622234	_derivationally_related_form	14419164
13875970	_derivationally_related_form	02049190
00575720	_verb_group	00575970
00458276	_derivationally_related_form	13454479
09827683	_derivationally_related_form	14427239
03401721	_has_part	03401500
01229071	_derivationally_related_form	13534954
01534745	_derivationally_related_form	14956661
02291708	_derivationally_related_form	04612722
13898315	_derivationally_related_form	00483466
01101103	_hypernym	01101913
02127358	_derivationally_related_form	07409592
13164583	_derivationally_related_form	00095377
04970059	_derivationally_related_form	00285088
01180695	_also_see	02577061
14856263	_hypernym	14580897
00262703	_derivationally_related_form	03745285
03759795	_hypernym	03936895
11871059	_hypernym	11868814
01186428	_verb_group	01169704
01475282	_also_see	02451951
00019613	_hypernym	00020827
04740655	_hypernym	04737934
07259772	_hypernym	05835747
13491616	_derivationally_related_form	00270561
03524574	_hypernym	04451818
13505467	_hypernym	13526110
01916960	_derivationally_related_form	00285141
00358931	_derivationally_related_form	00560893
00369864	_derivationally_related_form	14822141
02056971	_derivationally_related_form	03242713
10101427	_hypernym	10372076
00666058	_also_see	01640850
01548193	_also_see	02513269
02180797	_also_see	01116380
00145299	_derivationally_related_form	13874558
14213328	_synset_domain_topic_of	06043075
03285730	_hypernym	04100620
11349318	_instance_hypernym	10527334
02980625	_hypernym	03014440
05244934	_hypernym	04682462
08640531	_hypernym	03542333
10603959	_hypernym	00004475
05999797	_hypernym	05996646
06893285	_hypernym	06891493
09606527	_derivationally_related_form	09606380
11302062	_instance_hypernym	09765278
00633265	_hypernym	00632627
10093908	_derivationally_related_form	00300537
12578626	_hypernym	11747468
15152817	_hypernym	15144371
07866723	_hypernym	07557434
01167146	_derivationally_related_form	01612053
02623194	_hypernym	01354673
10021892	_derivationally_related_form	02893338
00914632	_derivationally_related_form	02291708
01256157	_hypernym	01552519
13521072	_hypernym	13447361
02519183	_hypernym	02518161
09433442	_synset_domain_topic_of	09328904
00706975	_hypernym	00708128
00431117	_hypernym	00146138
04835028	_hypernym	04616059
02554922	_derivationally_related_form	07357388
06267145	_hypernym	06263369
07297927	_hypernym	07296428
02700104	_hypernym	02657219
00845909	_hypernym	00826509
03775199	_hypernym	03621049
13550089	_hypernym	13459322
02475078	_hypernym	02472293
04169707	_hypernym	03699975
09507097	_hypernym	09505418
11078982	_instance_hypernym	09798811
01078050	_derivationally_related_form	01245813
10682501	_derivationally_related_form	00865387
00769944	_hypernym	00766234
01180701	_derivationally_related_form	15101854
05083328	_hypernym	05075602
02448185	_hypernym	01617192
12774299	_hypernym	13104059
00071864	_hypernym	00074790
00852685	_hypernym	00851933
00689344	_hypernym	00670261
01166351	_hypernym	01156834
06062407	_hypernym	06045562
01643657	_derivationally_related_form	02678384
anomaly:	14331873	_has_part	14322699
anomaly:	02870663	_instance_hypernym	09538915
01888946	_derivationally_related_form	00348801
00194414	_hypernym	00191142
00417413	_derivationally_related_form	14496193
07412092	_hypernym	07283608
00900214	_hypernym	00897241
07174433	_hypernym	07170753
01523656	_derivationally_related_form	01543731
06125041	_hypernym	05996646
11418138	_hypernym	00034213
07121361	_hypernym	07120524
10915566	_instance_hypernym	10450303
00089351	_derivationally_related_form	02247977
07373803	_derivationally_related_form	00394813
01286290	_hypernym	01285440
02172182	_hypernym	02171869
03560161	_hypernym	03265874
01901289	_derivationally_related_form	00348571
05781347	_hypernym	05774614
00042311	_derivationally_related_form	00770437
01398941	_derivationally_related_form	04049405
09044862	_derivationally_related_form	02927512
10607706	_hypernym	10605985
02323286	_hypernym	02327200
01204055	_hypernym	01203676
12290522	_hypernym	11567411
00471711	_derivationally_related_form	00223720
02301825	_hypernym	02205272
02869563	_hypernym	04576211
00881998	_derivationally_related_form	04716210
anomaly:	08723006	_synset_domain_topic_of	08728462
01461152	_hypernym	00367685
01957335	_hypernym	01956481
01887896	_hypernym	01321854
15266164	_hypernym	15265518
03679986	_hypernym	04571088
00918383	_derivationally_related_form	10186350
01831308	_hypernym	00630380
01683582	_derivationally_related_form	03230785
00393953	_hypernym	00296178
00866505	_hypernym	01629958
01994492	_hypernym	01974773
14295248	_derivationally_related_form	01573515
02583958	_derivationally_related_form	00963896
13920835	_hypernym	00024720
12174742	_hypernym	11575425
08153437	_member_meronym	10499355
10282482	_derivationally_related_form	15147330
00611972	_derivationally_related_form	10450303
11295619	_instance_hypernym	09615807
01773825	_hypernym	01787955
04407844	_synset_domain_topic_of	07979425
02215001	_hypernym	02202384
00759944	_derivationally_related_form	06455990
00696882	_hypernym	00657604
12835578	_hypernym	11579418
14031108	_derivationally_related_form	01930512
07437990	_hypernym	07436986
06601327	_derivationally_related_form	00931852
01537409	_derivationally_related_form	05244934
00362610	_derivationally_related_form	14010927
02007417	_hypernym	02020590
12914731	_hypernym	11579418
11467786	_derivationally_related_form	00572186
01779165	_derivationally_related_form	04143712
06244852	_hypernym	05946687
00291444	_hypernym	00515154
10213034	_hypernym	10402824
03550420	_hypernym	02944826
11674332	_hypernym	11669335
02537092	_derivationally_related_form	14984973
10378412	_hypernym	00007347
08800258	_has_part	08800676
02189714	_hypernym	02169891
04537919	_hypernym	03744276
01740551	_hypernym	01726692
06595351	_hypernym	06589574
00572489	_hypernym	00571609
01933900	_derivationally_related_form	05250659
00223720	_hypernym	00220522
01861465	_member_meronym	01886220
00361797	_hypernym	00256507
02403231	_hypernym	02402425
11173199	_instance_hypernym	09868270
12257343	_hypernym	11575425
00477941	_derivationally_related_form	04692157
03213826	_hypernym	03093792
06073888	_hypernym	06115476
10843705	_instance_hypernym	10794014
07281635	_synset_domain_topic_of	06234825
00039950	_hypernym	00040353
05194151	_derivationally_related_form	02536557
12423565	_member_meronym	12443929
12455540	_hypernym	13134302
09715833	_hypernym	09641757
00755277	_hypernym	00754956
10814953	_instance_hypernym	09765278
05110185	_hypernym	05108947
10494935	_derivationally_related_form	02001858
01204021	_hypernym	01183573
02546331	_hypernym	01428580
02002720	_hypernym	01850315
00123234	_derivationally_related_form	01489332
00040962	_derivationally_related_form	13928668
08131530	_has_part	08396537
00690614	_derivationally_related_form	05945642
07369604	_derivationally_related_form	00456740
02887741	_derivationally_related_form	01428853
00795632	_verb_group	02498320
00828003	_hypernym	00830761
09936620	_derivationally_related_form	01385170
04926427	_derivationally_related_form	01640850
13907415	_derivationally_related_form	01217780
02885882	_hypernym	03841666
02424128	_derivationally_related_form	00420712
01998183	_hypernym	01974773
10467395	_hypernym	10164747
01128193	_derivationally_related_form	01887076
14038993	_derivationally_related_form	01826378
01887076	_derivationally_related_form	01128193
00617059	_derivationally_related_form	00994454
08860123	_member_of_domain_region	07631672
02551668	_hypernym	02528163
14455700	_derivationally_related_form	02478059
03424630	_hypernym	03579982
01235258	_derivationally_related_form	01153486
06950528	_derivationally_related_form	02958126
07721942	_hypernym	07721456
02263038	_member_meronym	02265471
00747135	_derivationally_related_form	06663940
02581477	_derivationally_related_form	10484858
09147964	_has_part	09148662
00915830	_derivationally_related_form	07130341
09756195	_hypernym	10597234
01631072	_derivationally_related_form	00269963
12915230	_hypernym	11579418
01765392	_derivationally_related_form	13969700
04757522	_derivationally_related_form	00687523
08898187	_instance_hypernym	08633957
09272085	_hypernym	09386422
00928077	_derivationally_related_form	01639714
01237398	_derivationally_related_form	07379963
02323186	_member_meronym	02323715
12992464	_member_meronym	11594676
08066491	_member_meronym	08420278
00794367	_derivationally_related_form	01112584
10645854	_derivationally_related_form	01924882
04543158	_has_part	02765028
00058337	_hypernym	00042757
05216365	_synset_domain_topic_of	02472293
02014646	_member_meronym	02015944
11273286	_instance_hypernym	09947232
02575082	_derivationally_related_form	00754767
02082056	_hypernym	01886756
11698562	_hypernym	13112664
06764751	_hypernym	06763681
00058645	_derivationally_related_form	02395406
00439284	_hypernym	00351638
09875188	_hypernym	09935434
00500638	_derivationally_related_form	03284482
06503724	_hypernym	06502378
02708711	_derivationally_related_form	00644583
01934427	_hypernym	01931768
01710481	_derivationally_related_form	08237863
11911591	_member_meronym	11968104
09078231	_member_of_domain_region	04506289
12241699	_hypernym	11575425
01161695	_derivationally_related_form	00951433
12501745	_member_meronym	12555069
01639714	_derivationally_related_form	10438172
13024967	_hypernym	11594676
01645601	_derivationally_related_form	00322457
01998432	_derivationally_related_form	00319939
10680153	_derivationally_related_form	00162688
13000372	_member_meronym	13007195
02345288	_hypernym	02321757
12169776	_member_meronym	12175797
10191613	_hypernym	09608709
08237863	_derivationally_related_form	02385813
02149899	_hypernym	02131279
01480149	_derivationally_related_form	09609561
02806261	_derivationally_related_form	02679530
02294761	_member_meronym	02296150
02108026	_derivationally_related_form	05984584
02602059	_hypernym	02601344
05720248	_derivationally_related_form	02172888
09327077	_hypernym	09326662
02337699	_derivationally_related_form	08511970
09326662	_derivationally_related_form	01660386
07223170	_derivationally_related_form	01041954
00369802	_synset_domain_topic_of	06080522
00549106	_derivationally_related_form	02747667
09048880	_member_of_domain_region	07689003
01421807	_hypernym	01389507
02242049	_synset_domain_topic_of	00766234
11692952	_member_meronym	11693566
00121166	_derivationally_related_form	01951480
00521209	_derivationally_related_form	02140033
01912893	_derivationally_related_form	00283568
00029025	_derivationally_related_form	10147262
00745005	_derivationally_related_form	02566528
05690269	_hypernym	05689249
02453890	_member_meronym	02458356
14749030	_hypernym	05410315
06524935	_derivationally_related_form	00707624
09013830	_instance_hypernym	09012101
12874231	_hypernym	11562747
02091410	_derivationally_related_form	13757249
09852081	_hypernym	09851876
09721444	_hypernym	09686536
01960459	_hypernym	01955933
00622384	_derivationally_related_form	06785367
00708980	_derivationally_related_form	06605897
00654015	_derivationally_related_form	05790012
00646271	_derivationally_related_form	00877345
02494259	_hypernym	02421374
01047937	_derivationally_related_form	00168588
02121511	_derivationally_related_form	07495327
01454431	_derivationally_related_form	04495843
01727490	_derivationally_related_form	07342049
13996300	_derivationally_related_form	02496816
09138935	_has_part	09417668
03001627	_hypernym	04161981
02391803	_derivationally_related_form	08402442
03051540	_hypernym	03122748
00932798	_derivationally_related_form	05895138
02346315	_member_meronym	02367131
12264621	_hypernym	11573173
11875100	_member_meronym	11878633
01886220	_member_meronym	02373093
00851103	_also_see	02393401
00869126	_derivationally_related_form	07183151
01812324	_derivationally_related_form	07528470
12992464	_member_meronym	11592146
02390949	_derivationally_related_form	07453638
00770543	_derivationally_related_form	02567147
00914634	_derivationally_related_form	07121361
01051331	_hypernym	00407535
07837362	_hypernym	07829412
06520222	_derivationally_related_form	00892698
08820121	_has_part	09370552
07254594	_derivationally_related_form	02227487
00877327	_derivationally_related_form	05797597
02680691	_hypernym	02680814
00386715	_derivationally_related_form	07411160
02911485	_hypernym	03744840
10733999	_derivationally_related_form	01036804
14427239	_derivationally_related_form	09827683
05651399	_derivationally_related_form	02005756
05577190	_hypernym	05221895
12916935	_member_meronym	12926316
02528534	_member_meronym	02529515
00121678	_derivationally_related_form	05789808
01184625	_derivationally_related_form	01216191
00796588	_derivationally_related_form	13935227
03151077	_derivationally_related_form	01335588
03940256	_has_part	03974215
06976680	_hypernym	06976392
06325370	_hypernym	06291318
00841986	_derivationally_related_form	10206173
00383606	_hypernym	00376063
12260593	_member_meronym	12261571
14633206	_hypernym	14622893
00837288	_derivationally_related_form	10200365
06741305	_derivationally_related_form	00893435
04318131	_synset_domain_topic_of	00463543
01693783	_hypernym	01674464
07408796	_synset_domain_topic_of	06098195
08726072	_instance_hypernym	08654360
13955461	_derivationally_related_form	10509605
00739662	_derivationally_related_form	01012712
01955463	_member_meronym	01967677
06696991	_synset_domain_topic_of	06232880
07133701	_derivationally_related_form	09961999
02151625	_has_part	02468864
11538935	_member_meronym	11540230
12387478	_hypernym	11575425
03761084	_hypernym	03620052
04127633	_hypernym	04519153
05717115	_hypernym	05715283
01583142	_hypernym	01582645
10522759	_derivationally_related_form	02247977
00586262	_derivationally_related_form	02385634
01542207	_verb_group	01541579
06575932	_derivationally_related_form	00959827
09872782	_derivationally_related_form	02669806
04234969	_hypernym	03722288
03183080	_hypernym	03575240
05805475	_derivationally_related_form	00588888
00774344	_derivationally_related_form	07184149
02444662	_derivationally_related_form	06471345
00592795	_derivationally_related_form	10140314
08129268	_has_part	08129883
13384164	_derivationally_related_form	02262601
00164444	_derivationally_related_form	07914128
00785470	_derivationally_related_form	10642151
00873682	_derivationally_related_form	07212424
anomaly:	00829918	_synset_domain_topic_of	06090869
06032246	_derivationally_related_form	02704461
09772746	_derivationally_related_form	01427278
10080508	_derivationally_related_form	05971394
13992514	_derivationally_related_form	02497400
06295235	_member_of_domain_usage	00959645
01925338	_derivationally_related_form	10646942
01930874	_derivationally_related_form	03242713
08900535	_has_part	08902569
11747468	_hypernym	12205694
13343774	_synset_domain_topic_of	00494768
02653996	_derivationally_related_form	02944826
08975902	_has_part	09304164
00325328	_derivationally_related_form	07645469
04689660	_derivationally_related_form	00782527
01713348	_derivationally_related_form	00046344
00145024	_synset_domain_topic_of	00471613
05923983	_derivationally_related_form	00694068
15077571	_hypernym	14732946
00196485	_hypernym	00191142
06718543	_derivationally_related_form	00846509
01735308	_hypernym	01736822
02376542	_hypernym	01321854
01371756	_derivationally_related_form	10230580
04229959	_derivationally_related_form	01261018
02119659	_derivationally_related_form	14333136
00431893	_derivationally_related_form	02418686
01721556	_derivationally_related_form	10201535
01700934	_derivationally_related_form	10513120
01110274	_derivationally_related_form	02728784
07107676	_hypernym	07105475
06889330	_derivationally_related_form	01848355
10740017	_derivationally_related_form	00824066
01173660	_derivationally_related_form	01152040
01249724	_derivationally_related_form	00125126
07075172	_member_of_domain_usage	09853881
00216216	_derivationally_related_form	00277811
08133536	_has_part	08134081
00775156	_derivationally_related_form	07183151
01471825	_derivationally_related_form	10175507
00331102	_derivationally_related_form	01855155
00365709	_derivationally_related_form	00154778
13152742	_has_part	13161506
02171664	_derivationally_related_form	07393161
00487653	_also_see	01675190
00396703	_derivationally_related_form	00380083
00328885	_derivationally_related_form	00465762
00445711	_synset_domain_topic_of	06090869
01888295	_also_see	02072849
01087197	_derivationally_related_form	01156899
00752431	_derivationally_related_form	02147824
01654271	_derivationally_related_form	00752298
00882961	_hypernym	00876874
08723006	_member_of_domain_region	06930934
03790512	_has_part	03796605
06507041	_derivationally_related_form	02472033
00101800	_derivationally_related_form	04835028
00756780	_derivationally_related_form	00854904
00300317	_derivationally_related_form	03003344
00961736	_derivationally_related_form	06429316
07508486	_hypernym	00026192
13077033	_hypernym	12992868
12694707	_member_meronym	12696322
04981044	_hypernym	04980008
01001643	_derivationally_related_form	03337140
07432119	_derivationally_related_form	02071974
09771435	_derivationally_related_form	01777817
00211108	_derivationally_related_form	14040846
02864593	_synset_domain_topic_of	04194289
02174461	_derivationally_related_form	07380144
02525044	_derivationally_related_form	00065575
01473346	_derivationally_related_form	10712229
07908647	_hypernym	07907943
01647229	_derivationally_related_form	10107303
01176931	_derivationally_related_form	10349243
13487207	_derivationally_related_form	00357667
06428216	_derivationally_related_form	00200863
00173159	_derivationally_related_form	02670683
00217427	_derivationally_related_form	01257542
00941974	_derivationally_related_form	01313923
02046755	_derivationally_related_form	10777147
03786313	_hypernym	03679712
02846260	_hypernym	03716327
02760855	_hypernym	03701391
04898208	_derivationally_related_form	09923673
01930512	_derivationally_related_form	14031523
02094788	_derivationally_related_form	00120010
00273690	_hypernym	00199130
05287090	_hypernym	15026716
05912243	_hypernym	05911255
05331653	_hypernym	05328867
01201856	_derivationally_related_form	00839778
03100897	_synset_domain_topic_of	03316406
00941974	_derivationally_related_form	01311103
07440979	_derivationally_related_form	02045043
00508192	_also_see	00561036
06893885	_derivationally_related_form	01719302
00631244	_hypernym	00630380
04953954	_derivationally_related_form	01119421
03328650	_hypernym	02707683
07373602	_derivationally_related_form	00243124
13719410	_hypernym	13608788
07373602	_derivationally_related_form	00394813
00367685	_derivationally_related_form	00381680
02267989	_verb_group	01157517
09189411	_has_part	08503238
00125126	_derivationally_related_form	01392237
03023175	_hypernym	03713736
07047804	_hypernym	07037465
04530566	_has_part	02838014
07060167	_hypernym	07059255
08133536	_has_part	08124256
01156438	_derivationally_related_form	01098869
02973558	_hypernym	04157320
04554211	_hypernym	04014297
09973209	_hypernym	09972661
01455184	_derivationally_related_form	04231693
07537068	_derivationally_related_form	00364479
05274105	_hypernym	05269901
01809064	_derivationally_related_form	07298982
02722166	_hypernym	02722458
00364479	_also_see	01149494
06720216	_derivationally_related_form	00848169
00035603	_derivationally_related_form	00255214
03241660	_synset_domain_topic_of	06123363
14388910	_hypernym	14083790
01224001	_derivationally_related_form	03485997
13852395	_hypernym	13577171
01484027	_verb_group	01483779
02125032	_derivationally_related_form	00883139
01974062	_also_see	01976089
01800349	_derivationally_related_form	04778630
03919096	_hypernym	04170037
14063633	_derivationally_related_form	00305537
02102796	_also_see	02105375
00294175	_also_see	00835609
10221520	_hypernym	10518602
05219923	_has_part	05514410
00909363	_also_see	01149494
06074860	_hypernym	06078724
01175316	_derivationally_related_form	01575146
01259005	_derivationally_related_form	00387897
01865383	_hypernym	01831531
00300537	_derivationally_related_form	04930307
02541302	_also_see	01017738
14297870	_derivationally_related_form	01445407
01406356	_verb_group	01406684
02336449	_also_see	00106456
02083087	_derivationally_related_form	14854847
00565279	_verb_group	00565081
00911327	_also_see	02238462
10435988	_derivationally_related_form	01509079
03149951	_hypernym	00002684
01624633	_also_see	01131043
04889527	_hypernym	04616059
01070708	_hypernym	00803617
02130524	_also_see	02128653
05126362	_hypernym	05125377
04635104	_derivationally_related_form	00038750
06794666	_hypernym	06806469
00611433	_derivationally_related_form	00603298
00701040	_derivationally_related_form	13555446
01098206	_derivationally_related_form	01158190
01468576	_derivationally_related_form	02972533
02744977	_verb_group	01719921
00774344	_hypernym	00775156
00139908	_hypernym	00497705
01458664	_hypernym	01458973
01357429	_hypernym	01340439
01505254	_hypernym	01448100
00683185	_derivationally_related_form	04902925
13896100	_hypernym	13867641
09394007	_hypernym	09239740
00972191	_derivationally_related_form	04728068
00013172	_hypernym	00010435
06043075	_derivationally_related_form	02607455
00875141	_hypernym	00875394
05654052	_hypernym	05652926
00730499	_derivationally_related_form	08592656
04041544	_hypernym	03078287
07970406	_hypernym	07969695
08187988	_synset_domain_topic_of	00545501
13275495	_hypernym	13275847
