#	top	0.001
08578517	_derivationally_related_form	02661574
02661574	_derivationally_related_form	08578517
09907196	_hypernym	10164747
04823866	_derivationally_related_form	00430191
01084466	_hypernym	01111816
11746776	_member_meronym	11747468
13845239	_derivationally_related_form	00735866
05699172	_hypernym	05698247
12516040	_hypernym	11585340
00849982	_derivationally_related_form	00055871
12126911	_hypernym	11556857
00035603	_hypernym	00035758
13449566	_derivationally_related_form	02770717
02305245	_hypernym	01759182
11867525	_member_meronym	11871916
00246552	_hypernym	00243918
anomaly:	00980908	_also_see	10023656
13570574	_derivationally_related_form	00256507
02060016	_hypernym	01507175
08641944	_hypernym	08641113
00709625	_similar_to	00708017
00905852	_hypernym	00903385
01163047	_derivationally_related_form	01398443
01825930	_hypernym	01503061
01581041	_hypernym	01507175
12357802	_hypernym	11744859
01941670	_member_meronym	01945443
08441203	_derivationally_related_form	10227985
00284101	_hypernym	00284798
00638194	_hypernym	00637259
02986348	_derivationally_related_form	02402425
13224086	_hypernym	11534677
12846869	_hypernym	11579418
02045024	_member_meronym	02045369
01809064	_hypernym	00725274
01480715	_hypernym	08103777
11692952	_member_meronym	11703386
01043887	_hypernym	02176268
12112918	_hypernym	12102133
12724201	_member_meronym	12731029
07368256	_derivationally_related_form	00363493
07157273	_member_of_domain_usage	10643584
01448767	_hypernym	01429349
13000372	_member_meronym	13007195
12916935	_hypernym	11566682
01354869	_member_meronym	01360330
06904171	_hypernym	06282651
01856748	_hypernym	01507175
05005447	_derivationally_related_form	00094448
00682436	_derivationally_related_form	01158690
01913363	_hypernym	02050132
12930044	_member_meronym	12937822
02553196	_member_meronym	02556623
04767347	_derivationally_related_form	01959294
00196485	_derivationally_related_form	00553407
11921200	_hypernym	11579418
01115349	_derivationally_related_form	04783247
00280853	_derivationally_related_form	02053941
14515463	_hypernym	14514039
02489589	_hypernym	02484322
01348530	_derivationally_related_form	02657741
00435853	_hypernym	00140967
02199712	_member_meronym	02202509
01033903	_hypernym	01033458
09448361	_hypernym	09225146
03892891	_hypernym	00002684
02840619	_derivationally_related_form	01207951
09874260	_hypernym	09977660
10570019	_hypernym	10162991
06376154	_hypernym	07092158
01976477	_hypernym	01342529
01689411	_hypernym	01674464
12662223	_hypernym	11579418
01635659	_hypernym	01626134
01677913	_hypernym	01657723
06226934	_hypernym	06226057
09997404	_hypernym	09615465
01502262	_member_meronym	02051213
02757651	_hypernym	02756558
00511817	_hypernym	00426928
11612018	_hypernym	11608250
10155222	_synset_domain_topic_of	00759694
11770256	_hypernym	13104059
11739978	_hypernym	13104059
11764814	_hypernym	13112664
01700076	_hypernym	01342529
02636516	_derivationally_related_form	00318735
13344664	_derivationally_related_form	00891216
12815925	_member_meronym	12819560
13144511	_member_meronym	13145444
00700652	_derivationally_related_form	10489944
02215941	_hypernym	01759182
12633386	_hypernym	11585340
10616670	_derivationally_related_form	02125032
03209910	_derivationally_related_form	03706653
11799158	_hypernym	11585340
01032451	_derivationally_related_form	06279326
02032355	_hypernym	02031934
01799086	_hypernym	01504437
05560787	_has_part	05562249
12255659	_hypernym	11565385
07175241	_hypernym	07160883
10339966	_derivationally_related_form	00543233
06609503	_hypernym	06607339
12006766	_hypernym	11672400
00327824	_hypernym	00279835
02006211	_hypernym	01507175
00055871	_derivationally_related_form	00849982
00624553	_derivationally_related_form	01798452
00360932	_derivationally_related_form	15142167
01438720	_member_meronym	01443398
02907985	_instance_hypernym	04511002
12724201	_member_meronym	12727518
00694681	_hypernym	00874067
13190469	_hypernym	13167078
00371314	_hypernym	00363260
02025009	_hypernym	02428924
05149325	_derivationally_related_form	02670890
00205885	_derivationally_related_form	05143690
01498822	_hypernym	01429349
05268965	_derivationally_related_form	00991838
12794367	_hypernym	12793015
01076359	_derivationally_related_form	00402539
07510923	_hypernym	00026192
03878963	_hypernym	03385557
11295619	_instance_hypernym	09615807
01488918	_hypernym	01482330
01789064	_member_meronym	01802309
09138935	_has_part	09139993
09722399	_hypernym	09634494
12944590	_hypernym	11585340
10069427	_derivationally_related_form	01163779
09095023	_has_part	09099264
09758173	_hypernym	09628382
00498530	_derivationally_related_form	14632648
00177578	_derivationally_related_form	00393369
00931608	_hypernym	00929718
05869857	_derivationally_related_form	00368109
12612913	_member_meronym	12615097
15264363	_synset_domain_topic_of	07020895
05113462	_derivationally_related_form	00106456
10466918	_derivationally_related_form	02733122
12039743	_member_meronym	12055317
12100538	_member_meronym	12104614
02031622	_derivationally_related_form	08215248
12857024	_hypernym	11579418
01160729	_derivationally_related_form	01397210
01134037	_hypernym	01133281
00389238	_derivationally_related_form	05001867
06827679	_synset_domain_topic_of	06128570
00098083	_derivationally_related_form	04082344
01528654	_hypernym	01525720
12610933	_member_meronym	12615427
09023321	_member_of_domain_region	08021129
03489162	_hypernym	04451818
01195299	_derivationally_related_form	10692482
05037813	_derivationally_related_form	02510879
06428216	_derivationally_related_form	00200863
01662614	_derivationally_related_form	03999992
02732603	_synset_domain_topic_of	06000644
00637259	_derivationally_related_form	09887034
00864475	_derivationally_related_form	06717170
01011031	_derivationally_related_form	06729499
00264875	_derivationally_related_form	13426238
05813229	_derivationally_related_form	01775535
03516996	_hypernym	04043733
01428578	_derivationally_related_form	10575089
13133613	_hypernym	13134947
00867231	_derivationally_related_form	06791372
01680132	_derivationally_related_form	01896031
13252973	_hypernym	00032613
07453063	_synset_domain_topic_of	08199025
06749729	_derivationally_related_form	10312287
14375890	_synset_domain_topic_of	06136258
01320872	_derivationally_related_form	01477806
01312810	_derivationally_related_form	03996416
02027612	_derivationally_related_form	08182379
07236077	_synset_domain_topic_of	08441203
09224911	_hypernym	00019128
00324560	_synset_domain_topic_of	00243918
07521674	_derivationally_related_form	01780202
10008716	_derivationally_related_form	01619929
07185870	_derivationally_related_form	00903212
01776214	_derivationally_related_form	13370448
07169480	_derivationally_related_form	02475922
09629752	_derivationally_related_form	01845720
08766988	_has_part	08774546
14359174	_derivationally_related_form	00005815
00040353	_derivationally_related_form	00828237
00971999	_derivationally_related_form	01191975
07505047	_derivationally_related_form	01766748
01841102	_hypernym	01838598
05646926	_hypernym	05646218
08765315	_instance_hypernym	08633957
02792552	_derivationally_related_form	01954852
07187996	_derivationally_related_form	00759269
10051337	_derivationally_related_form	02292535
09982370	_derivationally_related_form	05948264
06845599	_member_of_domain_usage	03856148
04455442	_hypernym	03748886
00742645	_derivationally_related_form	01161087
00976224	_derivationally_related_form	06344461
00594413	_derivationally_related_form	14422035
01073822	_derivationally_related_form	07813107
11166877	_instance_hypernym	10088390
14446161	_derivationally_related_form	01814815
09021812	_instance_hypernym	08691669
08845555	_has_part	08847024
02108665	_derivationally_related_form	05651971
14619225	_hypernym	00019613
09999135	_derivationally_related_form	00847683
02723016	_derivationally_related_form	00554541
03059366	_derivationally_related_form	00768778
02249741	_derivationally_related_form	13282007
02302220	_hypernym	02203362
05827684	_derivationally_related_form	00770437
09261604	_instance_hypernym	09403734
13908201	_derivationally_related_form	01556572
08921850	_member_of_domain_region	00448232
08723006	_has_part	09306257
10648237	_derivationally_related_form	02412175
08860123	_member_of_domain_region	07182485
08856793	_instance_hypernym	08524735
09209263	_has_part	09221723
02565687	_derivationally_related_form	10601078
02247028	_hypernym	02242464
06102476	_synset_domain_topic_of	06084469
08963369	_member_of_domain_region	03443543
09044862	_has_part	09109444
11231157	_instance_hypernym	09798811
00980908	_derivationally_related_form	06790042
09866922	_hypernym	09977660
02305856	_derivationally_related_form	10178611
02363005	_hypernym	02329401
08910394	_has_part	08986905
13994806	_derivationally_related_form	02444662
00965871	_derivationally_related_form	09795124
00515791	_synset_domain_topic_of	08199025
10252222	_derivationally_related_form	00830761
06712833	_derivationally_related_form	00824767
10553805	_derivationally_related_form	02551832
00450700	_hypernym	00450335
01844048	_derivationally_related_form	10757193
09053947	_instance_hypernym	08524735
01048059	_derivationally_related_form	00098517
05684561	_derivationally_related_form	02157731
08764107	_has_part	08765069
08223263	_derivationally_related_form	02600255
00271946	_derivationally_related_form	01159025
01781983	_derivationally_related_form	07520612
01872745	_also_see	01509527
01144133	_derivationally_related_form	00704690
10219879	_hypernym	00007846
09044862	_member_of_domain_region	13319512
10611613	_derivationally_related_form	00785690
10471948	_hypernym	10020890
08713655	_instance_hypernym	08574314
00965871	_derivationally_related_form	09795334
06845599	_member_of_domain_usage	04006727
00966504	_derivationally_related_form	02277138
05747582	_derivationally_related_form	00682592
14038993	_derivationally_related_form	01825237
09813696	_synset_domain_topic_of	06148148
00326773	_hypernym	00322847
08723006	_member_of_domain_region	09481285
00983333	_derivationally_related_form	07155661
00394813	_derivationally_related_form	00380083
14433769	_derivationally_related_form	00514069
01213614	_derivationally_related_form	00775286
02441022	_derivationally_related_form	09941571
00795720	_derivationally_related_form	01651293
05643190	_derivationally_related_form	02809220
09304750	_derivationally_related_form	02263982
01233156	_derivationally_related_form	02487573
00211108	_derivationally_related_form	14040846
05223370	_synset_domain_topic_of	06057539
00963283	_derivationally_related_form	06790042
02945161	_derivationally_related_form	02653996
10525617	_derivationally_related_form	02379753
00139758	_synset_domain_topic_of	00469651
10596899	_derivationally_related_form	01039330
01242391	_hypernym	01400044
00391407	_derivationally_related_form	01556572
00131090	_synset_domain_topic_of	00471613
08778061	_has_part	09333334
01941704	_synset_domain_topic_of	00300441
04758181	_derivationally_related_form	00550777
09892831	_synset_domain_topic_of	08199025
00482180	_derivationally_related_form	06869951
09044862	_has_part	09133010
13254237	_derivationally_related_form	02255942
03572449	_derivationally_related_form	01682039
05337055	_hypernym	05333777
09771855	_derivationally_related_form	00871195
06851742	_member_of_domain_usage	04524594
08929922	_member_of_domain_region	13753430
10056103	_derivationally_related_form	00559102
05227209	_hypernym	05225602
09033333	_has_part	09034286
02898750	_derivationally_related_form	06195839
06957524	_hypernym	06956544
00741478	_derivationally_related_form	02463704
05123416	_derivationally_related_form	02685951
00178832	_derivationally_related_form	01728840
01062997	_derivationally_related_form	00779061
00923793	_derivationally_related_form	03975232
13412321	_derivationally_related_form	02471690
10198437	_derivationally_related_form	01778017
01002740	_derivationally_related_form	00908133
01391280	_derivationally_related_form	13875970
00365810	_derivationally_related_form	15062284
00887463	_derivationally_related_form	01206153
08196230	_has_part	08196892
00263682	_hypernym	00256507
08766988	_has_part	08771277
04836074	_derivationally_related_form	10060352
01688771	_derivationally_related_form	00900957
02073714	_derivationally_related_form	00204943
00076341	_derivationally_related_form	00796976
08756884	_derivationally_related_form	03058754
10184081	_derivationally_related_form	01397707
09026204	_instance_hypernym	08524735
00159880	_derivationally_related_form	08287844
01295528	_instance_hypernym	00956485
07150138	_derivationally_related_form	02259547
09277686	_hypernym	00019128
09544876	_synset_domain_topic_of	06234825
08111419	_derivationally_related_form	02699141
10475297	_derivationally_related_form	01745722
08860123	_member_of_domain_region	10675481
00955601	_derivationally_related_form	09618760
01743217	_derivationally_related_form	10413834
13867641	_derivationally_related_form	02033295
00565081	_verb_group	00565279
06539178	_synset_domain_topic_of	08441203
12711596	_hypernym	12707781
14061805	_hypernym	14052046
00164201	_derivationally_related_form	10514962
00751567	_derivationally_related_form	07168131
00172710	_derivationally_related_form	02607909
00243900	_verb_group	00201722
08780881	_member_of_domain_region	09542541
08746475	_instance_hypernym	08633957
01313923	_derivationally_related_form	00941974
00594374	_hypernym	00586262
00371955	_derivationally_related_form	13548531
08280124	_derivationally_related_form	09759311
02911158	_hypernym	03183080
08964810	_instance_hypernym	09388848
05181199	_hypernym	05177285
09167101	_member_meronym	09751895
02030158	_derivationally_related_form	00386676
09999135	_derivationally_related_form	00847870
06845599	_member_of_domain_usage	14859622
13433462	_synset_domain_topic_of	06066555
05524615	_has_part	05527848
04048075	_has_part	04463679
06845599	_member_of_domain_usage	04007510
04501018	_hypernym	03306610
14871601	_derivationally_related_form	00186161
01427695	_derivationally_related_form	10485440
10577284	_derivationally_related_form	02260770
01804414	_derivationally_related_form	09931640
06794666	_derivationally_related_form	03120454
05020981	_derivationally_related_form	01892104
14287408	_derivationally_related_form	01445932
09014470	_instance_hypernym	08524735
01158572	_derivationally_related_form	13451804
08708609	_instance_hypernym	08633957
03438071	_hypernym	02784218
00184117	_derivationally_related_form	07374756
06845599	_member_of_domain_usage	03922561
01964367	_derivationally_related_form	07099271
00616083	_derivationally_related_form	01389329
05941423	_hypernym	05809192
00960562	_synset_domain_topic_of	06613686
00127672	_derivationally_related_form	00229630
02510337	_derivationally_related_form	05641959
13895852	_hypernym	13894434
14582220	_synset_domain_topic_of	06098195
15004317	_hypernym	14732946
08057633	_derivationally_related_form	01449974
15256714	_synset_domain_topic_of	00523513
06498569	_member_meronym	06837357
00465762	_derivationally_related_form	00329031
03892035	_hypernym	04162998
05348884	_hypernym	05333777
00595146	_derivationally_related_form	10388440
08191230	_synset_domain_topic_of	08199025
05487423	_hypernym	05462674
01577093	_derivationally_related_form	03970156
08879197	_instance_hypernym	08524735
14779796	_derivationally_related_form	00211108
00096766	_verb_group	00097179
04018667	_hypernym	04446276
01001689	_also_see	01824244
05275905	_has_part	05472205
00252990	_verb_group	00226882
00177783	_synset_domain_topic_of	06043075
03864994	_derivationally_related_form	01487718
01742726	_derivationally_related_form	09779790
10564098	_hypernym	09765278
01233347	_derivationally_related_form	13829047
14687633	_hypernym	14911057
15084824	_hypernym	14688500
00955806	_hypernym	00952963
06543781	_synset_domain_topic_of	08441203
01709781	_synset_domain_topic_of	07020538
00397953	_derivationally_related_form	02468261
01991472	_derivationally_related_form	02472693
00356790	_derivationally_related_form	01389329
14665767	_hypernym	14662574
03082979	_has_part	02924713
10735564	_hypernym	00007846
anomaly:	01731353	_synset_domain_topic_of	08199025
02766687	_derivationally_related_form	07412310
03895866	_hypernym	02959942
00074453	_derivationally_related_form	14854847
01883344	_hypernym	01850315
01868370	_derivationally_related_form	07351909
09994943	_derivationally_related_form	00358431
05236029	_hypernym	05225602
02559862	_similar_to	02559180
02185373	_derivationally_related_form	00125436
02920503	_hypernym	03385557
00228655	_derivationally_related_form	00278555
01167981	_derivationally_related_form	03200357
00748515	_derivationally_related_form	01171183
05479108	_hypernym	05476256
10033225	_hypernym	00007846
00328802	_derivationally_related_form	05083200
02735086	_hypernym	03177349
01058036	_hypernym	00126264
00401688	_hypernym	00126264
14005892	_derivationally_related_form	02066510
13604718	_hypernym	13583724
03720163	_derivationally_related_form	01687876
anomaly:	02582450	_member_of_domain_usage	00868591
10404998	_hypernym	10791221
01185981	_verb_group	01186208
02098325	_also_see	00101800
03976960	_hypernym	08566028
08453722	_hypernym	08441203
10182913	_hypernym	00007846
00604910	_hypernym	00586262
01324916	_hypernym	00015388
00692506	_derivationally_related_form	00061595
09619168	_hypernym	00007846
06750154	_hypernym	06748969
06791372	_hypernym	00033020
01286038	_hypernym	01285440
00289392	_hypernym	00281101
04592741	_derivationally_related_form	01940403
01699537	_hypernym	01657723
01820901	_hypernym	01785971
10423589	_hypernym	10557854
01624633	_derivationally_related_form	01810447
04955160	_derivationally_related_form	01245637
05716577	_hypernym	05715283
01590747	_hypernym	00173338
01545889	_hypernym	01507175
10308732	_derivationally_related_form	00260648
00489837	_derivationally_related_form	01003570
02175569	_hypernym	02171869
13154077	_derivationally_related_form	13152742
07828041	_hypernym	07809368
00692130	_derivationally_related_form	00061595
09039411	_member_of_domain_region	08046346
07800740	_hypernym	07800091
10309347	_hypernym	10630188
05240211	_derivationally_related_form	02876088
10474446	_hypernym	10090020
06487897	_hypernym	06481320
anomaly:	05060189	_hypernym	02058994
02958343	_has_part	02761834
12998349	_member_meronym	13010219
00026153	_hypernym	00146138
11447851	_hypernym	11458624
10741821	_derivationally_related_form	01931768
00025654	_derivationally_related_form	04072811
00889555	_hypernym	00884011
02277303	_synset_domain_topic_of	00766234
anomaly:	10722385	_member_of_domain_region	00602805
09920771	_hypernym	10599806
01726390	_hypernym	01342529
10352299	_hypernym	00007846
03761084	_derivationally_related_form	00321936
00785008	_hypernym	00897746
01534762	_hypernym	01529672
06384708	_hypernym	07012534
01647229	_hypernym	01641914
00272123	_hypernym	00271263
05245626	_hypernym	04692157
00400883	_hypernym	00126264
14509712	_hypernym	14034177
10564660	_derivationally_related_form	06403969
08612049	_has_part	08495617
01724459	_derivationally_related_form	00101191
08565701	_derivationally_related_form	01467370
00589415	_hypernym	00586262
01588493	_derivationally_related_form	07202579
02751623	_instance_hypernym	03160309
10550951	_instance_hypernym	09587565
09593651	_synset_domain_topic_of	07979425
00691516	_hypernym	00690614
09791530	_hypernym	09617867
10683349	_hypernym	09820263
01430633	_hypernym	02116118
04063373	_derivationally_related_form	01000214
08806897	_member_of_domain_region	09823287
00900726	_derivationally_related_form	01582645
02458675	_hypernym	01864707
02527498	_hypernym	01429349
01367083	_hypernym	01355326
06498569	_has_part	06838868
12226009	_hypernym	11534677
12046620	_hypernym	11556857
02298379	_hypernym	01759182
08187033	_hypernym	08008335
12691834	_hypernym	11585340
00764891	_hypernym	00759694
01385170	_hypernym	01462005
06054446	_derivationally_related_form	10379073
13531652	_hypernym	13489037
12423565	_member_meronym	12462951
12633061	_hypernym	13112664
01788733	_verb_group	01787955
01528339	_derivationally_related_form	04256520
03214253	_derivationally_related_form	01311896
11539675	_hypernym	11534677
02120692	_hypernym	01862557
02371801	_hypernym	01864707
12099556	_hypernym	11562747
11911591	_member_meronym	12014739
01482887	_hypernym	01432517
02131418	_member_meronym	02133512
01471070	_member_meronym	02511824
01045073	_derivationally_related_form	07128060
01481599	_member_meronym	01482754
00403334	_hypernym	00403092
00905677	_hypernym	00905399
02175263	_hypernym	01759182
04621314	_derivationally_related_form	10306279
02560823	_hypernym	01429349
00424869	_derivationally_related_form	02852173
11076566	_instance_hypernym	10450303
11604225	_hypernym	11534677
03099945	_derivationally_related_form	00114837
anomaly:	02176747	_hypernym	02164464
13850674	_has_part	11432508
01979738	_hypernym	01762525
01767949	_derivationally_related_form	02364448
03088707	_derivationally_related_form	02079933
01811682	_member_meronym	01812471
01067362	_hypernym	01066163
00427786	_synset_domain_topic_of	05946687
09019726	_instance_hypernym	08700255
10765189	_derivationally_related_form	01268112
11909048	_hypernym	11565385
12510197	_hypernym	11585340
12241192	_hypernym	13112664
12260593	_member_meronym	12260799
11607392	_member_meronym	11629501
12699485	_hypernym	11585340
01282014	_derivationally_related_form	01767949
01202904	_hypernym	01080366
02270326	_hypernym	01759182
05689909	_hypernym	05689249
00284101	_derivationally_related_form	01911698
00215314	_hypernym	00209943
07423560	_derivationally_related_form	00339464
08952190	_member_meronym	09713985
00900581	_hypernym	00898518
08369920	_member_meronym	11167952
00898518	_hypernym	00407535
01678279	_hypernym	01675963
02217997	_hypernym	01762525
11630017	_hypernym	13108841
07164349	_hypernym	07162680
12797368	_hypernym	12205694
06596179	_hypernym	06595351
00138508	_hypernym	00109660
11804604	_member_meronym	11817329
01123887	_verb_group	01137138
02642644	_hypernym	02642107
00071864	_synset_domain_topic_of	00471613
12093769	_hypernym	11567411
01571578	_member_meronym	01573775
00910973	_hypernym	00907147
00444629	_derivationally_related_form	13566535
12085840	_hypernym	11556857
10335246	_hypernym	09630641
11927616	_hypernym	11579418
12258885	_hypernym	11672400
02559232	_hypernym	01429349
02457756	_hypernym	01864707
12594324	_hypernym	12582846
11867525	_member_meronym	11885148
01438720	_member_meronym	01439657
02335349	_member_meronym	02336451
09050244	_instance_hypernym	08574314
12342299	_hypernym	12205694
02493509	_hypernym	02489589
09029457	_has_part	09030596
10313580	_hypernym	09855630
06196584	_derivationally_related_form	02719399
01933093	_hypernym	01931768
02590910	_derivationally_related_form	10789118
02051474	_hypernym	02021795
00841901	_derivationally_related_form	01195675
01270784	_hypernym	01332730
01731353	_derivationally_related_form	01255935
12737745	_hypernym	11575425
13195547	_hypernym	13167078
01983277	_hypernym	01762525
01409581	_derivationally_related_form	04744814
01017701	_derivationally_related_form	00148763
01163779	_derivationally_related_form	10069427
12581381	_member_meronym	12593689
13020011	_hypernym	11592146
11195619	_instance_hypernym	09818343
11092292	_instance_hypernym	10123844
12712626	_hypernym	12205694
02416964	_hypernym	02416519
02267529	_derivationally_related_form	01122149
08228538	_hypernym	08227214
02523750	_hypernym	01432517
11206544	_instance_hypernym	10794014
03624134	_hypernym	04565375
02639312	_hypernym	01429349
10472274	_hypernym	10332385
02411427	_member_meronym	02415253
01145766	_hypernym	01143838
01034118	_derivationally_related_form	10705615
00860292	_hypernym	00856824
10237196	_derivationally_related_form	01431230
11874707	_hypernym	11575425
12983404	_hypernym	11592146
02014646	_member_meronym	02016198
00060477	_derivationally_related_form	06329313
09005712	_instance_hypernym	08574314
00297062	_hypernym	00295701
02918595	_hypernym	03736970
05948264	_derivationally_related_form	09982370
00719734	_derivationally_related_form	05944958
01313093	_member_meronym	01928737
01601694	_hypernym	01525720
12039743	_member_meronym	12082357
01437888	_derivationally_related_form	08463063
12514592	_hypernym	13112664
01703613	_synset_domain_topic_of	07092592
06593099	_derivationally_related_form	02304982
01502441	_derivationally_related_form	02909870
00771961	_derivationally_related_form	00156625
anomaly:	09958892	_derivationally_related_form	00707624
00230172	_hypernym	00209943
03890713	_instance_hypernym	04511002
01888264	_hypernym	01886756
00105778	_derivationally_related_form	00513401
00646738	_derivationally_related_form	01005579
02585360	_derivationally_related_form	06689125
01845627	_member_meronym	01850676
01524885	_member_meronym	01593705
06732710	_derivationally_related_form	01014821
01164273	_derivationally_related_form	00948206
09892831	_derivationally_related_form	00589769
07374152	_synset_domain_topic_of	06075527
00378664	_derivationally_related_form	13480848
08215603	_derivationally_related_form	01129337
01785971	_derivationally_related_form	00758972
02587084	_derivationally_related_form	06663940
02354287	_derivationally_related_form	13911151
01427127	_hypernym	01426397
12900148	_member_meronym	12900462
11245110	_instance_hypernym	10650162
00834259	_derivationally_related_form	06756831
anomaly:	13828905	_instance_hypernym	13827426
08873622	_has_part	08876773
00337903	_derivationally_related_form	09442838
01796800	_derivationally_related_form	01743217
01662118	_derivationally_related_form	10074339
09341465	_instance_hypernym	09453008
06998748	_hypernym	06873252
11867525	_derivationally_related_form	02937720
01679669	_synset_domain_topic_of	00243918
10285135	_hypernym	09807754
07330007	_derivationally_related_form	00746479
02690613	_derivationally_related_form	08917881
00351485	_hypernym	00191142
08456993	_derivationally_related_form	00276883
00769944	_derivationally_related_form	01471825
07815588	_hypernym	07809368
07048000	_derivationally_related_form	10624540
02137907	_derivationally_related_form	08510666
00818553	_derivationally_related_form	06732925
09129442	_instance_hypernym	08655464
00560293	_synset_domain_topic_of	00469651
08177592	_hypernym	08168978
00603298	_derivationally_related_form	00611433
13945102	_derivationally_related_form	01096497
03499142	_hypernym	03290771
08860123	_member_of_domain_region	06700030
09148970	_member_of_domain_region	01274909
08851364	_instance_hypernym	08524735
03978421	_hypernym	02873839
07177437	_derivationally_related_form	00482893
00173764	_derivationally_related_form	05018934
11364570	_instance_hypernym	10609325
05623628	_derivationally_related_form	02741149
00658082	_hypernym	00654885
01621127	_derivationally_related_form	01053221
00344042	_hypernym	00339934
14633206	_hypernym	14622893
10402086	_derivationally_related_form	06201136
09510305	_synset_domain_topic_of	15253139
anomaly:	03520654	_synset_domain_topic_of	03485997
06684572	_derivationally_related_form	01013040
01935233	_derivationally_related_form	08680888
09298698	_has_part	09356781
08025835	_instance_hypernym	08392137
09246883	_synset_domain_topic_of	06084469
02860564	_derivationally_related_form	09983572
02439929	_hypernym	02153445
08728462	_instance_hypernym	08524735
09851165	_derivationally_related_form	02687385
01780202	_derivationally_related_form	07519253
08780881	_has_part	08789243
05690684	_hypernym	05689249
00035697	_hypernym	00428000
09044862	_member_of_domain_region	02888000
00112674	_hypernym	00112312
10785869	_derivationally_related_form	02706816
08043169	_synset_domain_topic_of	00759694
06732169	_hypernym	06722453
01058574	_derivationally_related_form	06762711
15210045	_has_part	15182189
15254550	_has_part	15231765
08860123	_member_of_domain_region	04038109
09873348	_derivationally_related_form	00774344
01173965	_derivationally_related_form	01441510
01731351	_derivationally_related_form	15119536
04882622	_derivationally_related_form	01196037
00419644	_derivationally_related_form	01789514
09747191	_hypernym	09641757
01289155	_derivationally_related_form	03652932
09008130	_instance_hypernym	08524735
05462315	_has_part	05504532
01065630	_derivationally_related_form	09911570
01448100	_derivationally_related_form	00114431
13275495	_derivationally_related_form	02301502
04713428	_derivationally_related_form	02657219
04689660	_derivationally_related_form	00782527
09904057	_derivationally_related_form	00948071
00714884	_derivationally_related_form	07140978
01176079	_derivationally_related_form	03751065
03842377	_hypernym	03278248
09098721	_instance_hypernym	08665504
00605086	_derivationally_related_form	00888796
04773596	_derivationally_related_form	02994448
02265231	_derivationally_related_form	05802185
02689973	_derivationally_related_form	02062430
07269758	_synset_domain_topic_of	08199025
00559329	_synset_domain_topic_of	00469651
14548105	_derivationally_related_form	00389406
10316164	_synset_domain_topic_of	08199025
02098325	_derivationally_related_form	04834605
08735705	_has_part	08737716
00658052	_derivationally_related_form	10140783
03867070	_hypernym	03936895
09287968	_hypernym	00002684
10221312	_derivationally_related_form	00854150
08975617	_has_part	09323824
00303849	_derivationally_related_form	01968275
06999436	_derivationally_related_form	01686956
02912065	_hypernym	03405725
09627906	_derivationally_related_form	02210119
02609764	_derivationally_related_form	08566707
09908273	_hypernym	09614684
05269901	_has_part	05471629
10897312	_instance_hypernym	10650162
08036849	_instance_hypernym	08392137
02443484	_hypernym	02441326
13480541	_derivationally_related_form	00451838
00193486	_derivationally_related_form	07373803
08860123	_member_of_domain_region	06496862
04224155	_derivationally_related_form	01613391
08174398	_member_meronym	08714132
08853741	_has_part	09387624
04850589	_derivationally_related_form	01549291
09069415	_instance_hypernym	08524735
04706290	_derivationally_related_form	01614778
01683422	_hypernym	01684899
01778017	_derivationally_related_form	10198437
14984973	_derivationally_related_form	09938672
06138582	_hypernym	06136258
03913343	_hypernym	04494204
07527352	_derivationally_related_form	01813884
08753294	_instance_hypernym	08524735
01412346	_derivationally_related_form	00133981
09911570	_derivationally_related_form	01065630
10336234	_derivationally_related_form	01850315
06885083	_derivationally_related_form	01026095
07009640	_hypernym	07007684
08929922	_has_part	08943601
10306279	_derivationally_related_form	04621314
04728068	_derivationally_related_form	00300761
01082290	_derivationally_related_form	00126721
00348801	_derivationally_related_form	00014201
13964879	_synset_domain_topic_of	08441203
02658979	_derivationally_related_form	06031248
01459542	_synset_domain_topic_of	06084469
00069295	_derivationally_related_form	13553916
09222051	_derivationally_related_form	01259951
01867295	_derivationally_related_form	05147940
06708664	_hypernym	06706676
15122231	_hypernym	15113229
09044862	_has_part	09052652
00847870	_derivationally_related_form	09999135
00341917	_derivationally_related_form	05046471
00376400	_derivationally_related_form	00258665
09044862	_has_part	09092497
08954611	_derivationally_related_form	02967791
02241911	_hypernym	02242464
09942275	_synset_domain_topic_of	08199025
00265386	_derivationally_related_form	00260622
02583958	_derivationally_related_form	00963896
05697363	_derivationally_related_form	00336831
04995211	_derivationally_related_form	01716227
09039260	_instance_hypernym	08574314
11127565	_instance_hypernym	10453533
00233203	_hypernym	00233335
10616204	_derivationally_related_form	02276866
00748282	_derivationally_related_form	05833371
01018366	_derivationally_related_form	00317888
06763681	_derivationally_related_form	00727791
anomaly:	08921850	_member_of_domain_region	09799607
08013845	_instance_hypernym	08392137
02958343	_has_part	04588365
05934278	_derivationally_related_form	00514069
15274863	_derivationally_related_form	02460619
02527431	_derivationally_related_form	10089615
08860123	_member_of_domain_region	02877513
02341200	_derivationally_related_form	03619650
02133435	_derivationally_related_form	05939432
02958343	_has_part	03327841
01879579	_hypernym	01831531
00646271	_derivationally_related_form	05785311
00083124	_synset_domain_topic_of	00612160
00994454	_derivationally_related_form	00617059
01263257	_derivationally_related_form	02033295
07157273	_member_of_domain_usage	10729923
09546453	_synset_domain_topic_of	05985602
01256867	_derivationally_related_form	13916721
01079042	_derivationally_related_form	02453321
10383816	_derivationally_related_form	01633343
05971394	_derivationally_related_form	10080508
