#	top	0.001
02661574	_derivationally_related_form	08578517
02551144	_hypernym	02551832
00431893	_hypernym	00426928
02995998	_hypernym	02727825
00052548	_derivationally_related_form	07436986
09643078	_hypernym	09641757
00052043	_hypernym	00047945
05302499	_has_part	05304932
07964495	_derivationally_related_form	01385170
00849982	_derivationally_related_form	00055539
01112979	_hypernym	01111816
00815801	_hypernym	00815320
05909585	_hypernym	05898568
04695176	_hypernym	04673965
00957176	_derivationally_related_form	04854389
01052450	_hypernym	01051331
11867525	_member_meronym	11897342
07496463	_hypernym	07494363
00463543	_has_part	00562935
10090498	_hypernym	09626589
00315383	_synset_domain_topic_of	00017222
00978549	_derivationally_related_form	07128946
00292386	_hypernym	00284798
01168468	_hypernym	01156834
02354621	_hypernym	02353861
07294907	_hypernym	07292694
01313093	_member_meronym	01923171
00796586	_hypernym	00795720
12036533	_hypernym	11744583
00873682	_hypernym	00831651
12930044	_member_meronym	12936999
12822650	_hypernym	11744859
02784732	_hypernym	02681518
10432532	_hypernym	09847727
02911158	_hypernym	03183080
00500834	_hypernym	00126264
anomaly:	07217924	_hypernym	00831651
02530167	_hypernym	02367363
12359026	_member_meronym	12381321
07331013	_derivationally_related_form	00478830
01097292	_hypernym	00407535
12668517	_hypernym	13100677
02266148	_verb_group	02268351
01530678	_hypernym	01291069
00763399	_hypernym	01021420
00445802	_derivationally_related_form	09870208
05560787	_has_part	05573602
13189656	_hypernym	13167078
01767661	_has_part	01905121
02308552	_hypernym	02320374
14130166	_hypernym	14127211
01386494	_member_meronym	01388130
02174153	_hypernym	01759182
00500669	_hypernym	00565302
07423001	_hypernym	07355887
02649830	_also_see	01177314
00991151	_derivationally_related_form	06479665
02647294	_hypernym	02642107
12597798	_hypernym	12583126
05307773	_hypernym	05282746
00932624	_hypernym	00932088
14812359	_hypernym	14585519
02158896	_hypernym	02158587
00041899	_derivationally_related_form	02208265
11911591	_member_meronym	11959489
01588172	_hypernym	01504437
06469694	_hypernym	06467007
00692718	_derivationally_related_form	05921868
12006081	_hypernym	11579418
08186047	_derivationally_related_form	02541251
01417807	_hypernym	01387617
anomaly:	13286640	_has_part	02467662
anomaly:	06776986	_verb_group	06776138
01998920	_hypernym	01759182
00767334	_hypernym	00770437
09060768	_has_part	09422294
07112550	_hypernym	07111047
12157276	_member_meronym	12162905
10675481	_hypernym	10206173
10592152	_hypernym	10309896
03003744	_derivationally_related_form	07907161
02713748	_hypernym	02713372
06718434	_hypernym	06717170
13210205	_hypernym	11545714
12397864	_hypernym	13100677
07109730	_hypernym	07109196
13459088	_derivationally_related_form	00074038
10615334	_hypernym	09977660
05019661	_derivationally_related_form	02103481
12969927	_hypernym	12969131
02079170	_member_meronym	02079389
01286038	_hypernym	01285440
01701551	_hypernym	01700470
04910377	_derivationally_related_form	02519666
10209246	_derivationally_related_form	00851239
11907939	_hypernym	11575425
00155547	_hypernym	00109660
12619306	_member_meronym	12629523
10681194	_hypernym	09630641
11607739	_member_meronym	11608055
15254550	_has_part	15231415
02762981	_also_see	02762806
10765189	_hypernym	10605985
01661096	_hypernym	01659248
11772408	_hypernym	12205694
01706889	_hypernym	01729431
00633265	_hypernym	00632627
05718935	_derivationally_related_form	10339966
00463246	_has_part	15233778
01999374	_hypernym	08103777
12097013	_hypernym	11567411
09626589	_derivationally_related_form	02106506
00647929	_hypernym	00644583
00882961	_hypernym	00876874
02074915	_member_meronym	02440705
01645093	_hypernym	01626134
01682920	_hypernym	01656813
11663136	_hypernym	11554175
02423022	_hypernym	02419796
11926640	_hypernym	11579418
01870275	_hypernym	01887576
11561228	_hypernym	11556857
10276477	_hypernym	10693824
02378870	_derivationally_related_form	01916634
02005948	_derivationally_related_form	09810166
01986538	_hypernym	01759182
07520112	_derivationally_related_form	01796346
10616379	_hypernym	09631463
06631921	_hypernym	06628861
14485064	_hypernym	14483917
01013434	_hypernym	01012712
05711915	_derivationally_related_form	01502195
04020298	_hypernym	03700963
12477583	_hypernym	12476510
10100124	_derivationally_related_form	01998432
12370549	_hypernym	13104059
07505047	_derivationally_related_form	01822936
09130076	_has_part	09131553
08993288	_has_part	08994090
00261405	_derivationally_related_form	00384620
05720602	_hypernym	05712076
02064154	_member_meronym	02064338
00442267	_derivationally_related_form	14481080
12619306	_member_meronym	12622653
04554211	_hypernym	04014297
02678070	_hypernym	02422026
10596689	_derivationally_related_form	01843904
09982370	_hypernym	10099375
12637729	_member_meronym	12641413
01918803	_hypernym	01904930
01605119	_member_meronym	01606335
13565379	_derivationally_related_form	00112628
01068012	_hypernym	01066163
00648931	_hypernym	00634276
02875013	_derivationally_related_form	01586850
00976653	_derivationally_related_form	09773962
08860123	_member_of_domain_usage	10548227
02414473	_derivationally_related_form	00799537
02273326	_derivationally_related_form	14546844
00689205	_derivationally_related_form	06782680
01917980	_hypernym	01904930
06601327	_hypernym	06598915
05065386	_hypernym	05064827
00106843	_hypernym	00010435
01486312	_derivationally_related_form	00322488
11456273	_synset_domain_topic_of	06070929
04700642	_derivationally_related_form	01265989
02079933	_derivationally_related_form	06259898
09758173	_hypernym	09628382
13343774	_synset_domain_topic_of	00494768
11878283	_hypernym	11868814
00690614	_verb_group	00623151
02663141	_hypernym	02661252
13491616	_hypernym	13440063
15122231	_derivationally_related_form	00490968
10306279	_derivationally_related_form	05951969
05981230	_hypernym	05980875
03318294	_hypernym	03665366
anomaly:	05166560	_synset_domain_topic_of	08441203
13957601	_derivationally_related_form	01846413
09803429	_derivationally_related_form	00760956
02123672	_derivationally_related_form	05658603
02744977	_derivationally_related_form	06892016
09131654	_has_part	09231890
02256354	_hypernym	02257370
05560787	_has_part	05594367
05563266	_hypernym	05563034
09089139	_has_part	09261138
08921850	_member_of_domain_region	00936456
08321469	_hypernym	08472335
05161967	_derivationally_related_form	00996448
13720852	_has_part	13720600
04631067	_derivationally_related_form	01133876
09148970	_has_part	09321180
10482921	_derivationally_related_form	06674542
00067707	_derivationally_related_form	01115585
07153130	_derivationally_related_form	02653651
09006413	_has_part	09008130
00474762	_derivationally_related_form	10514784
10365984	_derivationally_related_form	02478059
02598143	_derivationally_related_form	08310389
02535093	_derivationally_related_form	00319939
02129289	_verb_group	02156225
04044498	_derivationally_related_form	02786866
05752544	_derivationally_related_form	00597915
02523784	_hypernym	00670261
00927430	_derivationally_related_form	06651577
10197967	_derivationally_related_form	02270404
00011757	_derivationally_related_form	05854150
00758459	_derivationally_related_form	04842029
13243261	_hypernym	13246662
09023321	_has_part	09401474
00918872	_verb_group	01637982
00611433	_derivationally_related_form	00603298
01932973	_derivationally_related_form	13955461
00470386	_derivationally_related_form	00951781
07300092	_synset_domain_topic_of	06128570
09435065	_instance_hypernym	09403734
05018103	_derivationally_related_form	00284930
00781685	_derivationally_related_form	02321391
00770437	_derivationally_related_form	00322457
09089139	_has_part	09089923
08015731	_instance_hypernym	08392137
00719705	_derivationally_related_form	02392600
00286360	_synset_domain_topic_of	00428270
07749582	_hypernym	07747055
00279235	_derivationally_related_form	01175224
01033527	_derivationally_related_form	05123760
08969948	_instance_hypernym	08665504
00586262	_derivationally_related_form	02385634
07502980	_derivationally_related_form	01774799
05767733	_derivationally_related_form	01636397
01053207	_derivationally_related_form	00924431
01007924	_derivationally_related_form	06469694
00226107	_synset_domain_topic_of	06060845
10246913	_derivationally_related_form	00780889
00035189	_hypernym	00037396
01164081	_hypernym	01163620
00365446	_derivationally_related_form	00357680
08628921	_derivationally_related_form	02741149
09117351	_has_part	09187923
03046257	_hypernym	04437953
02681795	_also_see	02679530
00150287	_derivationally_related_form	00046109
06649915	_derivationally_related_form	00820976
02538765	_derivationally_related_form	01240210
00837675	_derivationally_related_form	01199009
01484027	_derivationally_related_form	07419233
02673965	_derivationally_related_form	04728786
00122338	_derivationally_related_form	01031256
00209174	_derivationally_related_form	13458268
01826723	_derivationally_related_form	05950733
01077887	_synset_domain_topic_of	00503237
08853741	_has_part	09430416
01705655	_also_see	00941485
00261405	_derivationally_related_form	00167934
01566490	_derivationally_related_form	10008716
09956578	_derivationally_related_form	00462092
04088797	_hypernym	03736970
00009147	_derivationally_related_form	01318660
01588172	_also_see	01226240
02005756	_derivationally_related_form	05651399
00720565	_derivationally_related_form	01096497
05949937	_derivationally_related_form	01634011
02286687	_derivationally_related_form	07214432
13349395	_hypernym	13252973
02171453	_hypernym	02164464
09620794	_derivationally_related_form	01037148
06153186	_derivationally_related_form	03018498
07176962	_derivationally_related_form	00707624
03669886	_synset_domain_topic_of	06099269
14428160	_derivationally_related_form	00658052
07248060	_derivationally_related_form	02556817
01687401	_derivationally_related_form	06999233
02193194	_derivationally_related_form	00581812
08137251	_hypernym	08348815
08906374	_has_part	09266453
00907147	_derivationally_related_form	07209965
10418302	_derivationally_related_form	02698443
01815628	_derivationally_related_form	07490713
00348312	_derivationally_related_form	01909978
00729642	_synset_domain_topic_of	06136258
02470175	_derivationally_related_form	08049401
01514655	_derivationally_related_form	02982232
00553823	_derivationally_related_form	02585259
06021499	_synset_domain_topic_of	06018465
02748927	_derivationally_related_form	05003590
08766988	_member_of_domain_region	08475722
13750844	_hypernym	13745420
08780881	_member_of_domain_region	01268457
01067819	_derivationally_related_form	02708123
06449735	_has_part	06436939
00199659	_derivationally_related_form	00258854
02221820	_hypernym	02219486
02799323	_hypernym	02954340
13989280	_derivationally_related_form	01797051
06008382	_synset_domain_topic_of	06000644
06252954	_derivationally_related_form	02296153
02475922	_derivationally_related_form	07169480
09044862	_member_of_domain_region	13753585
00753685	_derivationally_related_form	02593001
10965361	_instance_hypernym	09765278
01925338	_derivationally_related_form	10646942
02381726	_derivationally_related_form	00082870
06544142	_synset_domain_topic_of	08441203
04975122	_derivationally_related_form	00288017
06738281	_derivationally_related_form	00965035
00916274	_hypernym	00941990
06839858	_hypernym	06818970
09382990	_has_part	08835875
00955806	_synset_domain_topic_of	08199025
02397637	_derivationally_related_form	07251984
10678662	_derivationally_related_form	14442530
02407338	_derivationally_related_form	04837425
05710860	_derivationally_related_form	02129289
00528836	_derivationally_related_form	15168790
01273491	_instance_hypernym	00956485
13927383	_hypernym	00024720
02706605	_hypernym	02604760
00112997	_derivationally_related_form	01231252
14477667	_derivationally_related_form	02558172
00594621	_derivationally_related_form	10240082
05198036	_derivationally_related_form	10388440
03997027	_hypernym	03315023
09043052	_has_part	09330913
05971394	_derivationally_related_form	10080508
07411645	_derivationally_related_form	02767760
10781984	_derivationally_related_form	01522276
14994328	_hypernym	14818238
01540449	_derivationally_related_form	13558490
10294953	_derivationally_related_form	01135501
13450206	_derivationally_related_form	00377002
05514717	_hypernym	05513302
01146051	_derivationally_related_form	00788766
06845599	_member_of_domain_usage	03021531
04802403	_derivationally_related_form	00632438
03997484	_hypernym	04451818
00643473	_derivationally_related_form	02708711
00955148	_derivationally_related_form	05919866
00622384	_derivationally_related_form	05685030
04317420	_hypernym	03563967
00372448	_derivationally_related_form	01575675
13864153	_hypernym	13860793
02545272	_derivationally_related_form	14541852
13286640	_derivationally_related_form	02467662
10046527	_derivationally_related_form	01642924
09873242	_synset_domain_topic_of	08199025
03028079	_has_part	03809686
07388987	_derivationally_related_form	01233027
02500775	_hypernym	02499629
02133435	_derivationally_related_form	04674715
03714721	_derivationally_related_form	00452512
01160031	_also_see	01611067
02236124	_derivationally_related_form	00180413
07682624	_hypernym	07679356
08336188	_hypernym	08329453
09207288	_instance_hypernym	09254614
14014162	_synset_domain_topic_of	06083243
00544936	_derivationally_related_form	01029114
06991277	_hypernym	06904171
03536122	_hypernym	02688443
03328201	_hypernym	03391770
14944888	_hypernym	14682133
08224684	_synset_domain_topic_of	06234825
00542809	_verb_group	01364184
04468005	_member_meronym	02959942
01164568	_derivationally_related_form	00951433
02993546	_hypernym	02913152
10493093	_hypernym	10191943
00583242	_verb_group	00583523
08390511	_hypernym	08198398
00408624	_derivationally_related_form	03407122
01579488	_derivationally_related_form	07805006
01516534	_verb_group	02505358
03385557	_has_part	04051825
01968569	_derivationally_related_form	07370671
02559862	_similar_to	02559180
00769092	_hypernym	00766234
02764398	_hypernym	03485997
00061290	_derivationally_related_form	01950798
00358290	_derivationally_related_form	00331082
00044797	_verb_group	00044149
01386433	_derivationally_related_form	14849880
00331655	_derivationally_related_form	02012344
07157273	_member_of_domain_usage	02983507
15249799	_hypernym	15157225
00641672	_synset_domain_topic_of	06004067
02069551	_hypernym	01850315
07383823	_derivationally_related_form	01928838
02710673	_derivationally_related_form	08512736
07348399	_derivationally_related_form	01974062
04990877	_derivationally_related_form	01454636
03912664	_hypernym	02707683
06956287	_hypernym	06956129
01167981	_derivationally_related_form	03200357
05737153	_derivationally_related_form	01112364
01888295	_also_see	02076027
05404728	_hypernym	05397468
05448704	_hypernym	05449959
07367385	_derivationally_related_form	00465762
14601294	_hypernym	14727670
09995573	_hypernym	09998101
00803617	_hypernym	00407535
00631391	_also_see	01878466
13877918	_derivationally_related_form	01223833
13534954	_derivationally_related_form	01457954
05069199	_derivationally_related_form	01884577
12707432	_member_meronym	12708654
00922594	_also_see	01344963
05239808	_hypernym	05267548
01500372	_hypernym	01494310
11476231	_hypernym	11425580
09449282	_hypernym	09272085
05601758	_hypernym	05220461
09978442	_hypernym	10631941
01430447	_verb_group	00060185
14638517	_hypernym	14622893
04828925	_hypernym	04723816
03583621	_hypernym	03733925
01239619	_derivationally_related_form	02918595
11447851	_derivationally_related_form	01650425
00482893	_derivationally_related_form	07369604
10422540	_hypernym	10677713
anomaly:	01955463	_synset_domain_topic_of	01964636
00786816	_hypernym	00785008
07577374	_hypernym	07573696
00022316	_derivationally_related_form	04470232
anomaly:	02181235	_instance_hypernym	02177972
00827782	_hypernym	00817680
00294190	_hypernym	00283127
08282696	_hypernym	08276720
08612049	_hypernym	08616311
09190918	_hypernym	00007347
06608977	_hypernym	06607339
06409562	_hypernym	06362953
03316105	_hypernym	03257586
02519991	_hypernym	00126264
05072663	_hypernym	05064037
13889843	_hypernym	13887509
07086861	_hypernym	07086518
01193721	_hypernym	01156834
07452699	_hypernym	07450842
01310660	_hypernym	00173338
07537259	_hypernym	07521674
01332730	_verb_group	01336635
00279822	_derivationally_related_form	04961136
05081300	_hypernym	05079866
00050652	_derivationally_related_form	03051540
01945183	_hypernym	01835496
01471043	_synset_domain_topic_of	00766234
00117385	_derivationally_related_form	05005447
05930736	_hypernym	05726345
01277649	_hypernym	01552519
05958208	_hypernym	05943300
02958343	_has_part	03696065
00835903	_derivationally_related_form	11511765
03779621	_hypernym	04157320
02412939	_hypernym	02410855
01420451	_synset_domain_topic_of	00523513
10075529	_derivationally_related_form	06757891
10400998	_hypernym	10191943
09819860	_hypernym	00004475
04037443	_hypernym	02958343
01828405	_hypernym	01825237
07325190	_hypernym	07290905
02242049	_derivationally_related_form	09866922
07389330	_hypernym	07371293
14490110	_hypernym	00024720
03163798	_hypernym	03099945
07150644	_hypernym	07148192
12083591	_hypernym	12041446
01322221	_hypernym	01321854
13129165	_hypernym	13087625
00514069	_derivationally_related_form	05934278
06571301	_derivationally_related_form	01315333
09620794	_hypernym	00007846
13487207	_hypernym	13489037
02615079	_derivationally_related_form	01897667
08161757	_member_meronym	08161971
01155044	_hypernym	01153548
00397010	_hypernym	00394610
00402535	_hypernym	00376063
02251775	_hypernym	02246011
00203020	_derivationally_related_form	02378950
06756680	_hypernym	06756407
03993403	_derivationally_related_form	00082929
02075049	_hypernym	02009433
01718952	_derivationally_related_form	00102779
02639786	_hypernym	01432517
10160412	_hypernym	09624559
06072275	_hypernym	06083243
10184081	_hypernym	09977660
14400677	_hypernym	14052403
06482401	_hypernym	13809207
07066659	_derivationally_related_form	01687569
12359026	_member_meronym	12374002
02619839	_derivationally_related_form	02707344
13039349	_hypernym	12992868
02332445	_hypernym	02327200
02342132	_hypernym	00182406
12862648	_hypernym	11579418
02263038	_member_meronym	02265177
02247749	_hypernym	02222318
02180152	_hypernym	02179518
00258857	_hypernym	00126264
01524885	_member_meronym	01603316
00660102	_hypernym	02604760
10514429	_hypernym	10372076
05917174	_hypernym	05916739
01534762	_hypernym	01529672
12931906	_hypernym	12205694
04821802	_hypernym	04820258
00860434	_hypernym	00859001
12996841	_hypernym	08103777
06602148	_hypernym	06601327
02187510	_derivationally_related_form	07377682
01887576	_hypernym	01835496
12660009	_member_meronym	12662654
06400271	_hypernym	06392001
00268314	_hypernym	00151689
00321956	_derivationally_related_form	01587062
08306194	_hypernym	07974025
01134653	_hypernym	00434374
08075388	_member_meronym	10621400
02283716	_verb_group	02202384
12838027	_member_meronym	12859873
09623038	_derivationally_related_form	01999423
02590237	_member_meronym	02592607
07574923	_hypernym	07573696
00801977	_hypernym	00800930
00067999	_hypernym	00072989
10991165	_instance_hypernym	10599806
10517826	_hypernym	10372373
03042984	_derivationally_related_form	01344903
02443609	_derivationally_related_form	10468962
00931555	_also_see	02495922
00212808	_hypernym	00209943
00228858	_derivationally_related_form	07902520
01917549	_hypernym	01904930
13205482	_member_meronym	13211516
00076341	_derivationally_related_form	00796976
12815925	_member_meronym	12819953
12100382	_member_meronym	12149751
01576165	_hypernym	01179865
02551824	_member_meronym	02641608
03827107	_hypernym	03082979
03494706	_derivationally_related_form	02442737
13188096	_hypernym	11545714
12558902	_hypernym	11585340
01854838	_hypernym	01854415
10674713	_hypernym	10793168
00358431	_derivationally_related_form	13962498
12494358	_hypernym	13118707
02615739	_derivationally_related_form	02395406
02373785	_derivationally_related_form	00156101
04779649	_derivationally_related_form	01801600
01152787	_hypernym	00237078
02408965	_hypernym	01158872
11851101	_hypernym	11567411
10253995	_derivationally_related_form	02466670
01900408	_hypernym	01831531
07485475	_derivationally_related_form	01188485
12838027	_member_meronym	12852930
00419375	_hypernym	00126264
00272123	_hypernym	00271263
anomaly:	14400677	_hypernym	01342529
07255027	_derivationally_related_form	00804476
01560984	_hypernym	01556921
11794267	_member_meronym	11795366
00115036	_hypernym	00114431
00628302	_derivationally_related_form	06590885
10287213	_hypernym	09624168
02007721	_member_meronym	02010144
02290956	_derivationally_related_form	10191613
07440240	_hypernym	07405893
11603045	_hypernym	11554175
07310507	_hypernym	07309781
07353376	_hypernym	07283608
01625747	_hypernym	08103777
12049796	_hypernym	11556857
11911591	_member_meronym	11956671
02216710	_hypernym	02219094
00220023	_hypernym	00219012
00045145	_hypernym	00047945
07075172	_member_of_domain_usage	00583089
01084588	_hypernym	01111816
11893004	_hypernym	11575425
08378356	_derivationally_related_form	10693824
13206178	_hypernym	11545714
10728828	_hypernym	09614684
02817339	_derivationally_related_form	06599788
05808794	_derivationally_related_form	00625119
05993844	_hypernym	05989479
02120692	_member_meronym	02121234
07128946	_derivationally_related_form	00978549
00533403	_derivationally_related_form	04258982
02252039	_hypernym	01759182
11147729	_instance_hypernym	10423589
08626080	_derivationally_related_form	00131018
09078231	_member_of_domain_region	12221522
00645939	_synset_domain_topic_of	00612160
00912473	_hypernym	00941990
01662274	_member_meronym	01666802
11998888	_hypernym	11944196
11156943	_instance_hypernym	10547145
05953416	_derivationally_related_form	01472807
08860123	_member_of_domain_usage	05815890
01525295	_hypernym	00434374
00884946	_derivationally_related_form	07227772
12867679	_hypernym	11579418
00315383	_derivationally_related_form	01324799
00004227	_derivationally_related_form	00835267
08945529	_instance_hypernym	08698379
11727091	_hypernym	11669921
02539359	_derivationally_related_form	00052374
02294436	_derivationally_related_form	01083504
00114431	_hypernym	00045250
02223266	_hypernym	02159955
15181718	_hypernym	15174218
00514069	_derivationally_related_form	13810141
15124864	_instance_hypernym	15248269
02011281	_hypernym	02008041
01576695	_hypernym	01525720
04089666	_hypernym	02872752
01502262	_member_meronym	01518170
01169317	_derivationally_related_form	02583545
01012712	_derivationally_related_form	00739662
00756780	_derivationally_related_form	00854904
02501278	_derivationally_related_form	08166187
01984902	_hypernym	01983771
02022804	_hypernym	02428924
01827858	_derivationally_related_form	09771435
00117985	_derivationally_related_form	01053617
00881649	_hypernym	00877127
12408717	_hypernym	12405714
15231964	_synset_domain_topic_of	06144081
02212825	_derivationally_related_form	07205573
05965195	_derivationally_related_form	10346015
01719302	_synset_domain_topic_of	06157326
00548781	_derivationally_related_form	07090108
00876542	_hypernym	00882159
00144314	_derivationally_related_form	09442838
09189411	_has_part	08699654
09510305	_synset_domain_topic_of	15253139
01711445	_derivationally_related_form	10645611
06875697	_derivationally_related_form	01039330
00319176	_hypernym	00041899
12172481	_hypernym	12170585
10509389	_derivationally_related_form	05151869
09814567	_derivationally_related_form	00804139
00781912	_derivationally_related_form	02571511
00689550	_hypernym	00671351
11236852	_instance_hypernym	10453533
08390731	_hypernym	07965085
02148835	_hypernym	02145424
11875691	_hypernym	11868814
05010062	_synset_domain_topic_of	06090869
06793426	_derivationally_related_form	00977153
06295235	_member_of_domain_usage	07851054
00802946	_derivationally_related_form	04749991
05280512	_hypernym	05269901
11464143	_synset_domain_topic_of	06090869
01693881	_derivationally_related_form	01019524
09039411	_member_of_domain_region	08042856
02030996	_hypernym	02022684
02267529	_derivationally_related_form	01122149
02310328	_synset_domain_topic_of	08441203
06497459	_derivationally_related_form	00279239
01128984	_hypernym	01123598
02494259	_hypernym	02421374
07143624	_derivationally_related_form	00876665
10022759	_derivationally_related_form	02575723
09769345	_derivationally_related_form	01150981
09044862	_has_part	09075842
01633343	_hypernym	01631534
03055809	_derivationally_related_form	00611481
09390424	_instance_hypernym	09296121
13464820	_hypernym	00029677
06648207	_hypernym	06643408
00776732	_hypernym	00780889
00938247	_derivationally_related_form	05766247
09961605	_derivationally_related_form	00092690
02511075	_hypernym	02510337
01312096	_has_part	01278232
13988224	_synset_domain_topic_of	06236802
08429167	_hypernym	07975026
09044862	_has_part	09134386
08898187	_instance_hypernym	08524735
03588951	_hypernym	04451818
06460524	_instance_hypernym	06394865
04325409	_synset_domain_topic_of	00314469
02294436	_derivationally_related_form	01083077
01803003	_derivationally_related_form	07518663
00779061	_derivationally_related_form	01062997
01634734	_hypernym	01634424
00090779	_derivationally_related_form	02200686
14046202	_hypernym	14034177
02519991	_derivationally_related_form	00259177
00559919	_hypernym	00126264
02024508	_derivationally_related_form	01231819
00783063	_derivationally_related_form	02573275
05614657	_derivationally_related_form	00589309
04037625	_has_part	04336645
02202928	_derivationally_related_form	09984298
00947128	_hypernym	00407535
07120524	_derivationally_related_form	00738747
01633173	_synset_domain_topic_of	06084469
05543917	_hypernym	05542893
00830257	_hypernym	00030358
02574205	_derivationally_related_form	10752719
09099526	_has_part	09101318
02471327	_derivationally_related_form	00050037
12696830	_hypernym	13135832
01002740	_derivationally_related_form	03338821
06631322	_hypernym	06630017
09143017	_instance_hypernym	08695539
02361981	_synset_domain_topic_of	00610738
07120524	_derivationally_related_form	00912833
10494935	_derivationally_related_form	02001858
00347104	_hypernym	00345761
03481521	_hypernym	03997484
02537085	_hypernym	02512938
04904664	_derivationally_related_form	01790020
01064148	_derivationally_related_form	00026385
01478002	_derivationally_related_form	01074694
09366597	_hypernym	09466280
01323449	_derivationally_related_form	00829107
07572353	_hypernym	00021265
00553407	_derivationally_related_form	00196485
06437531	_instance_hypernym	06394865
03053272	_hypernym	03713736
05813626	_derivationally_related_form	00610538
09053185	_has_part	09459557
15150013	_hypernym	15144371
08918248	_instance_hypernym	08574314
02249741	_derivationally_related_form	10409752
06211078	_derivationally_related_form	00680485
10265532	_derivationally_related_form	00598767
09764900	_derivationally_related_form	00038750
00404642	_derivationally_related_form	10383237
01055558	_hypernym	00978549
00927017	_derivationally_related_form	02603699
08114861	_hypernym	08220714
02089984	_derivationally_related_form	07351612
02274482	_derivationally_related_form	00085432
02409941	_derivationally_related_form	06520944
01020934	_derivationally_related_form	06504462
00968211	_derivationally_related_form	05088324
09207288	_has_part	08724545
08174398	_member_meronym	08766988
02045790	_derivationally_related_form	02939919
08088472	_hypernym	08087981
08399586	_derivationally_related_form	02727039
06816935	_derivationally_related_form	00981083
01703195	_hypernym	01702514
01285440	_derivationally_related_form	03673971
05611062	_synset_domain_topic_of	06057539
01904845	_derivationally_related_form	13990064
00279136	_derivationally_related_form	01174973
08272460	_hypernym	08198398
14908977	_hypernym	14580897
02106506	_derivationally_related_form	02868326
06350127	_derivationally_related_form	10654015
02248808	_derivationally_related_form	02671224
01437888	_derivationally_related_form	08463647
00116619	_derivationally_related_form	00931453
05703429	_derivationally_related_form	00732552
00397760	_derivationally_related_form	01548718
05551318	_hypernym	05221895
00456151	_derivationally_related_form	13557158
10439629	_derivationally_related_form	05974564
01802689	_derivationally_related_form	07496755
01220885	_derivationally_related_form	04935528
00329495	_derivationally_related_form	13107891
01175224	_derivationally_related_form	00279235
06147522	_hypernym	06143546
08795974	_instance_hypernym	08524735
01052301	_derivationally_related_form	07379094
00654625	_derivationally_related_form	05732756
10129585	_derivationally_related_form	01683101
07429976	_derivationally_related_form	02019716
07518468	_derivationally_related_form	01787955
07168623	_derivationally_related_form	00747135
00226618	_derivationally_related_form	04840981
08487504	_member_meronym	08715390
03437430	_derivationally_related_form	01683101
14392639	_hypernym	14388910
00759944	_derivationally_related_form	01041968
01822724	_derivationally_related_form	10686073
13139055	_hypernym	13134947
13506587	_derivationally_related_form	02071837
04728786	_derivationally_related_form	02673965
00340662	_synset_domain_topic_of	00488225
13350976	_synset_domain_topic_of	06539178
09445289	_hypernym	09393605
03472232	_synset_domain_topic_of	00433802
10091012	_derivationally_related_form	00841986
08176077	_member_meronym	08720481
10645611	_derivationally_related_form	01648126
00348746	_derivationally_related_form	10107303
00914343	_derivationally_related_form	01740468
00607780	_derivationally_related_form	05761380
13587763	_hypernym	13586122
00228655	_derivationally_related_form	00278555
00243918	_has_part	00248368
01088192	_derivationally_related_form	01158190
09468237	_derivationally_related_form	01881180
02074677	_derivationally_related_form	00058743
08879388	_instance_hypernym	08524735
01904930	_derivationally_related_form	10412055
00046522	_hypernym	00030358
05126228	_hypernym	05125377
04059701	_hypernym	04213626
13165815	_has_part	13162297
05666700	_derivationally_related_form	01722980
02326695	_also_see	01025913
00357332	_derivationally_related_form	13164583
00384933	_derivationally_related_form	02380009
13712428	_hypernym	13603305
08175875	_hypernym	08294696
10029068	_derivationally_related_form	00935940
09753204	_synset_domain_topic_of	05778131
00272713	_derivationally_related_form	02579447
02265231	_derivationally_related_form	00868910
13549488	_derivationally_related_form	00026385
06796642	_derivationally_related_form	01067816
09859557	_derivationally_related_form	01135922
03146342	_hypernym	02740764
09885676	_hypernym	10307234
07355194	_hypernym	07296428
05274247	_hypernym	05269901
13252973	_hypernym	00032613
14519366	_derivationally_related_form	00393677
02376542	_derivationally_related_form	00057895
03122748	_hypernym	00021939
09540055	_hypernym	09538915
00771961	_derivationally_related_form	07251619
03157582	_hypernym	02720725
00176618	_synset_domain_topic_of	06063588
00039121	_derivationally_related_form	05259109
04412901	_hypernym	04306080
00646332	_synset_domain_topic_of	06043075
03032576	_hypernym	02716866
00076884	_derivationally_related_form	01984317
09439433	_member_meronym	09394007
09991026	_hypernym	10287213
00969873	_derivationally_related_form	07445896
10012484	_derivationally_related_form	01070187
00460900	_derivationally_related_form	01066163
03324928	_hypernym	03763968
00390906	_derivationally_related_form	00220276
07221094	_derivationally_related_form	00954271
01466303	_derivationally_related_form	09240621
01223616	_derivationally_related_form	03150232
04216963	_hypernym	03852280
13720096	_hypernym	13716084
08646306	_derivationally_related_form	00273082
00282076	_derivationally_related_form	00274707
00095971	_derivationally_related_form	00384620
01216670	_derivationally_related_form	00812526
01167780	_derivationally_related_form	03200357
00583239	_also_see	02505716
09884133	_hypernym	10605985
04968895	_hypernym	04959672
01172114	_derivationally_related_form	10712690
07451687	_derivationally_related_form	02456493
01098869	_hypernym	00126264
10033663	_derivationally_related_form	00102974
09724066	_hypernym	09641757
01463115	_hypernym	05249636
02933112	_has_part	04190052
08406361	_hypernym	08240633
04048075	_has_part	04463679
00103875	_derivationally_related_form	14290534
